Measure,Group,Day,Value
SpellErr100,IW,Day 2,11.27
SpellErr100,IW,Day 2,4.68
SpellErr100,IW,Day 2,6.43810061579971
SpellErr100,IW,Day 2,6.636618039276895
SpellErr100,IW,Day 2,10.807872134090319
SpellErr100,IW,Day 2,11.27
SpellErr100,IW,Day 2,4.68
SpellErr100,IW,Day 2,4.68
SpellErr100,IW,Day 2,11.27
SpellErr100,IW,Day 2,7.124556046097552
SpellErr100,IW,Day 2,4.68
SpellErr100,IW,Day 2,11.27
SpellErr100,IW,Day 2,5.77838702508944
SpellErr100,IW,Day 2,6.519474807699183
SpellErr100,IW,Day 2,9.107230161183658
SpellErr100,IW,Day 2,5.68249620991031
SpellErr100,IW,Day 2,10.030702439820185
SpellErr100,IW,Day 2,11.27
SpellErr100,IW,Day 2,4.68
SpellErr100,IW,Day 2,10.325383502382413
SpellErr100,IW,Day 2,6.212043050211562
SpellErr100,IW,Day 2,11.27
SpellErr100,IW,Day 2,4.68
SpellErr100,IW,Day 2,11.27
SpellErr100,IW,Day 2,11.27
SpellErr100,IW,Day 2,4.68
SpellErr100,IW,Day 2,10.166508583319294
SpellErr100,IW,Day 2,7.69056696674502
SpellErr100,IW,Day 2,4.68
SpellErr100,IW,Day 2,7.912294092884957
SpellErr100,IW,Day 2,10.056898032438928
SpellErr100,IW,Day 2,4.68
SpellErr100,IW,Day 2,4.68
SpellErr100,IW,Day 2,4.68
SpellErr100,IW,Day 2,4.68
SpellErr100,IW,Day 2,11.266085447012781
SpellErr100,IW,Day 2,11.27
SpellErr100,IW,Day 2,11.27
SpellErr100,IW,Day 2,4.68
SpellErr100,IW,Day 2,4.68
SpellErr100,IW,Day 2,11.27
SpellErr100,IW,Day 2,4.68
SpellErr100,IW,Day 2,10.344416043518471
SpellErr100,IW,Day 2,11.27
SpellErr100,IW,Day 2,4.68
SpellErr100,IW,Day 2,11.27
SpellErr100,IW,Day 2,4.68
SpellErr100,IW,Day 2,4.68
SpellErr100,IW,Day 2,4.68
SpellErr100,IW,Day 2,4.68
SpellErr100,IW,Day 2,7.900851451159015
SpellErr100,IW,Day 2,9.971151547412736
SpellErr100,IW,Day 2,8.334405590360115
SpellErr100,IW,Day 2,5.7646188998400865
SpellErr100,IW,Day 2,11.27
SpellErr100,IW,Day 2,11.27
SpellErr100,IW,Day 2,9.691453959866738
SpellErr100,IW,Day 2,6.4811686194023
SpellErr100,IW,Day 2,11.27
SpellErr100,IW,Day 2,11.27
SpellErr100,IW,Day 2,9.35582956509185
SpellErr100,IW,Day 2,4.68
SpellErr100,IW,Day 2,5.560063959234125
SpellErr100,IW,Day 2,4.68
SpellErr100,IW,Day 2,11.27
SpellErr100,IW,Day 2,5.479692146873172
SpellErr100,IW,Day 2,11.27
SpellErr100,IW,Day 2,11.27
SpellErr100,IW,Day 2,4.68
SpellErr100,IW,Day 2,11.27
SpellErr100,IW,Day 2,11.27
SpellErr100,IW,Day 2,4.68
SpellErr100,IW,Day 2,4.68
SpellErr100,IW,Day 2,4.68
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,1.0445624854500393
Borrow100,IW,Day 2,1.0069897507482937
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,1.4609885618277505
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,1.1283145222708992
Borrow100,IW,Day 2,0.8993389406841131
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,1.7212576855726627
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,0.35706314543022755
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,1.3791465628595692
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,1.7468320825102546
Borrow100,IW,Day 2,0.9816758428816532
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,0.333374158064064
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,0.8503449008962078
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,0.6907674811986042
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,0.4440459245452578
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,2.0325070932669904
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,0.4872564531520225
Borrow100,IW,Day 2,0.8050316858566738
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,0.3858439239819268
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,1.313572083473994
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,2.355201434308956
Borrow100,IW,Day 2,1.1349316831738483
Borrow100,IW,Day 2,0.9857024100617598
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,0.7381181347142983
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,1.7708991215415595
Borrow100,IW,Day 2,2.051074658667011
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,0.9022197614714756
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,0.28
Borrow100,IW,Day 2,1.2311107584743866
Borrow100,IW,Day 2,2.38
Borrow100,IW,Day 2,2.38
IUs,IW,Day 2,3.77
IUs,IW,Day 2,3.7833852222818005
IUs,IW,Day 2,4.622236304279568
IUs,IW,Day 2,6.54
IUs,IW,Day 2,6.54
IUs,IW,Day 2,3.77
IUs,IW,Day 2,3.77
IUs,IW,Day 2,6.54
IUs,IW,Day 2,3.77
IUs,IW,Day 2,6.54
IUs,IW,Day 2,6.54
IUs,IW,Day 2,6.54
IUs,IW,Day 2,6.54
IUs,IW,Day 2,6.54
IUs,IW,Day 2,6.54
IUs,IW,Day 2,6.54
IUs,IW,Day 2,3.77
IUs,IW,Day 2,4.038342349944817
IUs,IW,Day 2,6.54
IUs,IW,Day 2,3.77
IUs,IW,Day 2,6.54
IUs,IW,Day 2,4.664112915289623
IUs,IW,Day 2,6.54
IUs,IW,Day 2,6.54
IUs,IW,Day 2,6.54
IUs,IW,Day 2,3.77
IUs,IW,Day 2,3.77
IUs,IW,Day 2,6.54
IUs,IW,Day 2,6.54
IUs,IW,Day 2,3.77
IUs,IW,Day 2,5.426087954192389
IUs,IW,Day 2,3.77
IUs,IW,Day 2,4.213254933304179
IUs,IW,Day 2,3.77
IUs,IW,Day 2,3.97801469649332
IUs,IW,Day 2,3.77
IUs,IW,Day 2,6.54
IUs,IW,Day 2,6.54
IUs,IW,Day 2,3.77
IUs,IW,Day 2,3.77
IUs,IW,Day 2,6.157320069385348
IUs,IW,Day 2,6.54
IUs,IW,Day 2,3.77
IUs,IW,Day 2,3.77
IUs,IW,Day 2,4.599686794939834
IUs,IW,Day 2,6.54
IUs,IW,Day 2,5.4835098924128785
IUs,IW,Day 2,6.54
IUs,IW,Day 2,6.54
IUs,IW,Day 2,6.54
IUs,IW,Day 2,6.54
IUs,IW,Day 2,5.099548610563017
IUs,IW,Day 2,6.54
IUs,IW,Day 2,4.26236722903976
IUs,IW,Day 2,4.586105553982105
IUs,IW,Day 2,3.77
IUs,IW,Day 2,6.54
IUs,IW,Day 2,3.791856035341796
IUs,IW,Day 2,3.77
IUs,IW,Day 2,3.77
IUs,IW,Day 2,3.77
IUs,IW,Day 2,5.917964510933431
IUs,IW,Day 2,3.77
IUs,IW,Day 2,6.54
IUs,IW,Day 2,6.54
IUs,IW,Day 2,3.77
IUs,IW,Day 2,4.576608578903568
IUs,IW,Day 2,6.54
IUs,IW,Day 2,3.77
IUs,IW,Day 2,3.77
IUs,IW,Day 2,6.54
IUs,IW,Day 2,5.634716136455409
IUs,IW,Day 2,6.54
IUs,IW,Day 2,6.54
IUs,IW,Day 2,6.296207053718568
IUs,IW,Day 2,6.54
IUs,IW,Day 2,3.77
IUs,IW,Day 2,4.367848429294403
IUs,IW,Day 2,6.54
IUs,IW,Day 2,3.77
IUs,IW,Day 2,6.54
IUs,IW,Day 2,4.415433687754835
IUs,IW,Day 2,5.6215544402297155
IUs,IW,Day 2,4.368528357524179
IUs,IW,Day 2,3.77
IUs,IW,Day 2,6.54
IUs,IW,Day 2,3.77
IUs,IW,Day 2,5.159510438536792
IUs,IW,Day 2,4.354366504598943
IUs,IW,Day 2,6.240836475357579
IUs,IW,Day 2,3.77
IUs,IW,Day 2,6.54
IUs,IW,Day 2,3.77
IUs,IW,Day 2,5.824913565532238
IUs,IW,Day 2,6.54
IUs,IW,Day 2,6.54
IUs,IW,Day 2,4.629799894211395
IUs,IW,Day 2,6.54
IUs,IW,Day 2,3.77
IUs,IW,Day 2,6.54
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.0304059185327579
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.0536591273358191
C/T-unit,CW,Day 2,1.0522543983294852
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.0371554050251044
C/T-unit,CW,Day 2,1.0273264336560382
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.0248389842454815
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.06
C/T-unit,CW,Day 2,1.06
C/T-unit,CW,Day 2,1.0465411053754667
C/T-unit,CW,Day 2,1.025782130913651
C/T-unit,CW,Day 2,1.016491002415644
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.06
C/T-unit,CW,Day 2,1.06
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.0323492641785026
C/T-unit,CW,Day 2,1.0063663501255415
C/T-unit,CW,Day 2,1.06
C/T-unit,CW,Day 2,1.06
C/T-unit,CW,Day 2,1.06
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.0195800516609812
C/T-unit,CW,Day 2,1.02436362563031
C/T-unit,CW,Day 2,1.0579724504296744
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.06
C/T-unit,CW,Day 2,1.028597143045268
C/T-unit,CW,Day 2,1.06
C/T-unit,CW,Day 2,1.0524534570960875
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.038051487002626
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.0261226577305391
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.053379499607248
C/T-unit,CW,Day 2,1.06
C/T-unit,CW,Day 2,1.06
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.0455247875882383
C/T-unit,CW,Day 2,1.0185605155746837
C/T-unit,CW,Day 2,1.0575474034903818
C/T-unit,CW,Day 2,1.009725074610564
C/T-unit,CW,Day 2,1.0403990872676816
C/T-unit,CW,Day 2,1.0297250425531508
C/T-unit,CW,Day 2,1.0404737818962437
C/T-unit,CW,Day 2,1.0365856691910222
C/T-unit,CW,Day 2,1.0309278576505914
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.0547048149281657
C/T-unit,CW,Day 2,1.035961318466077
C/T-unit,CW,Day 2,1.0466282974564587
C/T-unit,CW,Day 2,1.0447352177430238
C/T-unit,CW,Day 2,1.0413305582894714
C/T-unit,CW,Day 2,1.0396569696879132
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.0493203129282478
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.0426059694150718
C/T-unit,CW,Day 2,1.0523657790693397
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.0461027401149943
C/T-unit,CW,Day 2,1.0266240599345549
C/T-unit,CW,Day 2,1.0433930991797213
C/T-unit,CW,Day 2,1.0426973201539238
C/T-unit,CW,Day 2,1.0355082975246515
C/T-unit,CW,Day 2,1.006486082624712
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.0491070043399842
C/T-unit,CW,Day 2,1.06
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.0371949588004967
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.0212651197825922
C/T-unit,CW,Day 2,1.06
C/T-unit,CW,Day 2,1.06
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.06
C/T-unit,CW,Day 2,1.002913270040204
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.0143154986650245
C/T-unit,CW,Day 2,1.0
C/T-unit,CW,Day 2,1.06
C/T-unit,CW,Day 2,1.0592966643500794
C/T-unit,CW,Day 2,1.06
CoordC/T-unit,CW,Day 2,0.63
CoordC/T-unit,CW,Day 2,0.63
CoordC/T-unit,CW,Day 2,0.33
CoordC/T-unit,CW,Day 2,0.33
CoordC/T-unit,CW,Day 2,0.33
CoordC/T-unit,CW,Day 2,0.33
CoordC/T-unit,CW,Day 2,0.4418400156642276
CoordC/T-unit,CW,Day 2,0.63
CoordC/T-unit,CW,Day 2,0.63
CoordC/T-unit,CW,Day 2,0.33
CoordC/T-unit,CW,Day 2,0.63
CoordC/T-unit,CW,Day 2,0.33
CoordC/T-unit,CW,Day 2,0.33
CoordC/T-unit,CW,Day 2,0.5423566488881746
CoordC/T-unit,CW,Day 2,0.63
CoordC/T-unit,CW,Day 2,0.5392387742069344
CoordC/T-unit,CW,Day 2,0.33
CoordC/T-unit,CW,Day 2,0.4760361153201603
CoordC/T-unit,CW,Day 2,0.45477394831615775
CoordC/T-unit,CW,Day 2,0.4374388070444756
CoordC/T-unit,CW,Day 2,0.4889804625694567
CoordC/T-unit,CW,Day 2,0.63
CoordC/T-unit,CW,Day 2,0.63
CoordC/T-unit,CW,Day 2,0.6263228092515182
CoordC/T-unit,CW,Day 2,0.384241150822637
CoordC/T-unit,CW,Day 2,0.5055735106697367
CoordC/T-unit,CW,Day 2,0.3395752876568918
CoordC/T-unit,CW,Day 2,0.4340008084468714
CoordC/T-unit,CW,Day 2,0.5416681016138174
CoordC/T-unit,CW,Day 2,0.37180748102665784
CoordC/T-unit,CW,Day 2,0.63
CoordC/T-unit,CW,Day 2,0.5992350144761602
CoordC/T-unit,CW,Day 2,0.5018090978687124
CoordC/T-unit,CW,Day 2,0.33
CoordC/T-unit,CW,Day 2,0.3456360697045109
CoordC/T-unit,CW,Day 2,0.35550169376315244
CoordC/T-unit,CW,Day 2,0.63
CoordC/T-unit,CW,Day 2,0.33
CoordC/T-unit,CW,Day 2,0.63
CoordC/T-unit,CW,Day 2,0.33
CoordC/T-unit,CW,Day 2,0.33
CoordC/T-unit,CW,Day 2,0.5761871278757673
CoordC/T-unit,CW,Day 2,0.33
CoordC/T-unit,CW,Day 2,0.63
CoordC/T-unit,CW,Day 2,0.63
CoordC/T-unit,CW,Day 2,0.33
CoordC/T-unit,CW,Day 2,0.5866769740963494
CoordC/T-unit,CW,Day 2,0.5633354994060777
CoordC/T-unit,CW,Day 2,0.35427048982086806
CoordC/T-unit,CW,Day 2,0.4664907540925264
CoordC/T-unit,CW,Day 2,0.505951615617128
CoordC/T-unit,CW,Day 2,0.63
CoordC/T-unit,CW,Day 2,0.33
CoordC/T-unit,CW,Day 2,0.63
CoordC/T-unit,CW,Day 2,0.6114329995182173
CoordC/T-unit,CW,Day 2,0.46567082940610166
CoordC/T-unit,CW,Day 2,0.63
CoordC/T-unit,CW,Day 2,0.33
CoordC/T-unit,CW,Day 2,0.3385295465523269
CoordC/T-unit,CW,Day 2,0.3434492400333775
CoordC/T-unit,CW,Day 2,0.33
CoordC/T-unit,CW,Day 2,0.33
CoordC/T-unit,CW,Day 2,0.47378323269746614
CoordC/T-unit,CW,Day 2,0.33
CoordC/T-unit,CW,Day 2,0.63
CoordC/T-unit,CW,Day 2,0.5210739017775687
CoordC/T-unit,CW,Day 2,0.47386659197710995
CoordC/T-unit,CW,Day 2,0.33
CoordC/T-unit,CW,Day 2,0.33
CoordC/T-unit,CW,Day 2,0.3482559007329843
CoordC/T-unit,CW,Day 2,0.41052789300321796
CoordC/T-unit,CW,Day 2,0.5099005428363863
CoordC/T-unit,CW,Day 2,0.47895584757693516
CoordC/T-unit,CW,Day 2,0.43628287747567246
CoordC/T-unit,CW,Day 2,0.47934354229291104
CoordC/T-unit,CW,Day 2,0.5109486228153962
CoordC/T-unit,CW,Day 2,0.5663091065716459
CoordC/T-unit,CW,Day 2,0.33
CoordC/T-unit,CW,Day 2,0.63
CoordC/T-unit,CW,Day 2,0.63
CoordC/T-unit,CW,Day 2,0.6149095515873423
CoordC/T-unit,CW,Day 2,0.33
CoordC/T-unit,CW,Day 2,0.63
CoordC/T-unit,CW,Day 2,0.33
CoordC/T-unit,CW,Day 2,0.5906026694030081
CoordC/T-unit,CW,Day 2,0.6286607125568126
CoordC/T-unit,CW,Day 2,0.5746990414344982
CoordC/T-unit,CW,Day 2,0.63
CoordC/T-unit,CW,Day 2,0.6209586440114404
CoordC/T-unit,CW,Day 2,0.63
CoordC/T-unit,CW,Day 2,0.348411613906568
CoordC/T-unit,CW,Day 2,0.33
CoordC/T-unit,CW,Day 2,0.5133448356542326
CoordC/T-unit,CW,Day 2,0.33
CoordC/T-unit,CW,Day 2,0.41602859973279377
CoordC/T-unit,CW,Day 2,0.33
CoordC/T-unit,CW,Day 2,0.5500107050481077
CoordC/T-unit,CW,Day 2,0.63
CoordC/T-unit,CW,Day 2,0.4561107119385207
CoordC/T-unit,CW,Day 2,0.38522876968168945
MLC,CW,Day 2,5.595567934217333
MLC,CW,Day 2,5.04
MLC,CW,Day 2,6.45
MLC,CW,Day 2,5.04
MLC,CW,Day 2,5.856380161466527
MLC,CW,Day 2,6.45
MLC,CW,Day 2,6.300162267928815
MLC,CW,Day 2,6.45
MLC,CW,Day 2,6.45
MLC,CW,Day 2,5.04
MLC,CW,Day 2,5.04
MLC,CW,Day 2,5.04
MLC,CW,Day 2,6.45
MLC,CW,Day 2,5.156032393642222
MLC,CW,Day 2,5.285349076356318
MLC,CW,Day 2,6.430173168357523
MLC,CW,Day 2,6.45
MLC,CW,Day 2,5.737260809307492
MLC,CW,Day 2,6.45
MLC,CW,Day 2,5.29400533938116
MLC,CW,Day 2,5.142573022027293
MLC,CW,Day 2,5.635179905764759
MLC,CW,Day 2,5.04
MLC,CW,Day 2,5.748513669442365
MLC,CW,Day 2,6.45
MLC,CW,Day 2,5.313981727352696
MLC,CW,Day 2,6.45
MLC,CW,Day 2,5.04
MLC,CW,Day 2,5.04
MLC,CW,Day 2,5.04
MLC,CW,Day 2,6.45
MLC,CW,Day 2,5.300539860765579
MLC,CW,Day 2,5.04
MLC,CW,Day 2,5.280790908291736
MLC,CW,Day 2,6.45
MLC,CW,Day 2,6.45
MLC,CW,Day 2,6.45
MLC,CW,Day 2,6.45
MLC,CW,Day 2,5.97720654983444
MLC,CW,Day 2,5.281447800701577
MLC,CW,Day 2,6.45
MLC,CW,Day 2,6.390122412139473
MLC,CW,Day 2,6.45
MLC,CW,Day 2,6.4034518382217644
MLC,CW,Day 2,6.198765361364491
MLC,CW,Day 2,6.065120866619922
MLC,CW,Day 2,5.678108472622658
MLC,CW,Day 2,5.292089005278725
MLC,CW,Day 2,5.713447872223662
MLC,CW,Day 2,5.04
MLC,CW,Day 2,5.04
MLC,CW,Day 2,5.04
MLC,CW,Day 2,6.173097436504664
MLC,CW,Day 2,5.725730264710114
MLC,CW,Day 2,6.45
MLC,CW,Day 2,5.617185123679791
MLC,CW,Day 2,6.050402589347012
MLC,CW,Day 2,6.45
MLC,CW,Day 2,6.244392804678733
MLC,CW,Day 2,6.157262329179486
MLC,CW,Day 2,5.508771822937898
MLC,CW,Day 2,6.45
MLC,CW,Day 2,5.497885384921829
MLC,CW,Day 2,5.04
MLC,CW,Day 2,6.135688541459507
MLC,CW,Day 2,5.04
MLC,CW,Day 2,5.11989961926658
MLC,CW,Day 2,5.4087776641301275
MLC,CW,Day 2,6.45
MLC,CW,Day 2,5.04
MLC,CW,Day 2,5.04
MLC,CW,Day 2,5.04
MLC,CW,Day 2,5.04
MLC,CW,Day 2,6.4321496614567595
MLC,CW,Day 2,5.9592906511106785
MLC,CW,Day 2,6.45
MLC,CW,Day 2,6.45
MLC,CW,Day 2,6.103322771932836
MLC,CW,Day 2,6.242826086172938
MLC,CW,Day 2,5.586212733348048
MLC,CW,Day 2,5.058502027767922
MLC,CW,Day 2,5.2472220867028305
MLC,CW,Day 2,6.45
MLC,CW,Day 2,6.45
MLC,CW,Day 2,5.04
MLC,CW,Day 2,5.116097977404876
MLC,CW,Day 2,6.45
MLC,CW,Day 2,5.230099206516691
MLC,CW,Day 2,6.45
MLC,CW,Day 2,5.04
MLC,CW,Day 2,5.04
MLC,CW,Day 2,6.45
MLC,CW,Day 2,5.04
MLC,CW,Day 2,6.370523952457012
MLC,CW,Day 2,6.45
MLC,CW,Day 2,6.45
MLC,CW,Day 2,5.3554839153869205
MLC,CW,Day 2,5.04
MLC,CW,Day 2,5.04
MLC,CW,Day 2,6.45
GI,CW,Day 2,6.29
GI,CW,Day 2,6.29
GI,CW,Day 2,6.29
GI,CW,Day 2,6.29
GI,CW,Day 2,6.29
GI,CW,Day 2,6.29
GI,CW,Day 2,5.875191671802996
GI,CW,Day 2,5.9744029190084875
GI,CW,Day 2,5.42
GI,CW,Day 2,6.29
GI,CW,Day 2,5.729109932928451
GI,CW,Day 2,5.64243198239404
GI,CW,Day 2,5.42
GI,CW,Day 2,5.42
GI,CW,Day 2,5.42
GI,CW,Day 2,5.462619154664754
GI,CW,Day 2,5.42
GI,CW,Day 2,5.42
GI,CW,Day 2,6.29
GI,CW,Day 2,5.42
GI,CW,Day 2,6.29
GI,CW,Day 2,5.42
GI,CW,Day 2,5.42
GI,CW,Day 2,5.42
GI,CW,Day 2,5.42
GI,CW,Day 2,6.2087167272693184
GI,CW,Day 2,5.465072138721058
GI,CW,Day 2,5.683336181855799
GI,CW,Day 2,5.5888810109867615
GI,CW,Day 2,5.986553794360534
GI,CW,Day 2,5.729675286990246
GI,CW,Day 2,6.29
GI,CW,Day 2,6.29
GI,CW,Day 2,5.991784387126571
GI,CW,Day 2,5.42
GI,CW,Day 2,5.953396655968014
GI,CW,Day 2,5.42
GI,CW,Day 2,6.051265394297762
GI,CW,Day 2,6.29
GI,CW,Day 2,5.42
GI,CW,Day 2,6.29
GI,CW,Day 2,6.29
GI,CW,Day 2,6.085895371555231
GI,CW,Day 2,6.165401275162251
GI,CW,Day 2,5.42
GI,CW,Day 2,5.42
GI,CW,Day 2,6.29
GI,CW,Day 2,6.102372835842532
GI,CW,Day 2,5.4990060531739235
GI,CW,Day 2,5.42
GI,CW,Day 2,5.77319441352924
GI,CW,Day 2,5.910785123212222
GI,CW,Day 2,6.29
GI,CW,Day 2,5.450132274176525
GI,CW,Day 2,5.42
GI,CW,Day 2,6.29
GI,CW,Day 2,5.584509241672764
GI,CW,Day 2,6.196249857800906
GI,CW,Day 2,6.29
GI,CW,Day 2,5.801614348177879
GI,CW,Day 2,5.42
GI,CW,Day 2,5.9090529539240695
GI,CW,Day 2,5.42
GI,CW,Day 2,6.025026338583561
GI,CW,Day 2,5.883219877438445
GI,CW,Day 2,6.018305563049904
GI,CW,Day 2,6.29
GI,CW,Day 2,6.062910331139448
GI,CW,Day 2,6.29
GI,CW,Day 2,6.081277491457214
GI,CW,Day 2,6.29
GI,CW,Day 2,6.12001901851201
GI,CW,Day 2,6.29
GI,CW,Day 2,5.432552900955445
GI,CW,Day 2,6.29
GI,CW,Day 2,6.29
GI,CW,Day 2,6.29
GI,CW,Day 2,5.42
GI,CW,Day 2,5.85749437120456
GI,CW,Day 2,6.29
GI,CW,Day 2,5.526388162502957
GI,CW,Day 2,5.892461118021385
GI,CW,Day 2,5.673546170069059
GI,CW,Day 2,5.462161638037603
GI,CW,Day 2,6.29
GI,CW,Day 2,6.29
GI,CW,Day 2,5.42
GI,CW,Day 2,6.29
GI,CW,Day 2,5.42
GI,CW,Day 2,6.29
GI,CW,Day 2,5.487108336560367
GI,CW,Day 2,5.93220559261834
GI,CW,Day 2,5.861072503945152
GI,CW,Day 2,6.29
GI,CW,Day 2,5.632561395393213
GI,CW,Day 2,5.42
GI,CW,Day 2,5.527528813148002
GI,CW,Day 2,6.29
GI,CW,Day 2,5.42
GI,CW,Day 2,5.860078859269576
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,15.53
GramErr100,CW,Day 2,15.53
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,15.53
GramErr100,CW,Day 2,14.247996191843344
GramErr100,CW,Day 2,15.53
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,15.53
GramErr100,CW,Day 2,13.09653674206455
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,15.53
GramErr100,CW,Day 2,14.530948557984832
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,15.53
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,10.485846606454375
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,15.53
GramErr100,CW,Day 2,13.417843911240299
GramErr100,CW,Day 2,13.283913151391708
GramErr100,CW,Day 2,13.468327911300632
GramErr100,CW,Day 2,9.159483344910225
GramErr100,CW,Day 2,15.53
GramErr100,CW,Day 2,15.53
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,10.611421387511749
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,15.53
GramErr100,CW,Day 2,8.934540406813358
GramErr100,CW,Day 2,8.43
GramErr100,CW,Day 2,8.43
